#Dp;INSEE;Commune;Pfx;Habitants;Densité
57;57323;Hettange-Grande;;5734;352
57;57324;Hilbesheim;;472;63
57;57325;Hilsprich;;764;74
57;57326;Hinckange;;281;46
57;57328;Holacourt;;60;21
57;57329;Holling;;277;57
57;57330;Holving;;1032;96
57;57331;Hombourg-Budange;;440;28
57;57332;Hombourg-Haut;;9580;782
57;57333;Hommarting;;680;67
57;57334;Hommert;;329;94
57;57335;Honskirch;;189;29
57;57336;Hôpital ;l';6385;1600
57;57337;Hoste;;516;54
57;57338;Hottviller;;700;84
57;57339;Hultehouse;;327;71
57;57340;Hundling;;1322;199
57;57341;Hunting;;580;153
57;57342;Ibigny;;85;18
57;57343;Illange;;2071;367
57;57344;Imling;;716;117
57;57345;Inglange;;294;51
57;57346;Insming;;631;88
57;57347;Insviller;;197;24
57;57348;Ippling;;640;195
57;57349;Jallaucourt;;150;18
57;57350;Jouy-aux-Arches;;1493;248
57;57351;Jury;;792;250
57;57352;Jussy;;418;144
57;57353;Juvelize;;107;14
57;57354;Juville;;80;13
57;57355;Kalhausen;;841;62
57;57356;Kanfen;;722;85
57;57357;Kappelkinger;;388;45
57;57358;Kédange-sur-Canner;;1078;276
57;57359;Kemplich;;137;25
57;57360;Kerbach;;911;205
57;57361;Kerling-lès-Sierck;;384;22
57;57362;Kerprich-aux-Bois;;117;18
57;57364;Kirsch-lès-Sierck;;220;25
57;57365;Kirschnaumen;;432;22
57;57366;Kirviller;;107;42
57;57367;Klang;;252;60
57;57368;Knutange;;3772;1552
57;57370;Koenigsmacker;;1722;94
57;57371;Haute-Kontz;;395;62
57;57372;Kuntzig;;1088;241
57;57373;Lachambre;;682;87
57;57374;Lafrimbolle;;184;17
57;57375;Lagarde;;229;10
57;57376;Lambach;;542;98
57;57377;Landange;;197;41
57;57379;Landroff;;258;33
57;57380;Laneuveville-lès-Lorquin;;70;31
57;57381;Laneuveville-en-Saulnois;;139;21
57;57382;Langatte;;368;28
57;57383;Languimberg;;189;10
57;57384;Laning;;519;77
57;57385;Laquenexy;;781;86
57;57386;Laudrefang;;388;83
57;57387;Laumesfeld;;180;22
57;57388;Launstroff;;198;25
57;57389;Lelling;;395;80
57;57390;Lemberg;;1596;146
57;57391;Lemoncourt;;62;11
57;57392;Lemud;;323;76
57;57393;Lengelsheim;;226;43
57;57394;Léning;;205;32
57;57395;Lesse;;176;21
57;57396;Lessy;;763;268
57;57397;Ley;;104;17
57;57398;Leyviller;;436;60
57;57399;Lezey;;91;12
57;57401;Lidrezing;;76;8
57;57402;Liederschiedt;;130;22
57;57403;Liéhon;;123;23
57;57404;Lindre-Basse;;228;28
57;57405;Lindre-Haute;;66;27
57;57406;Liocourt;;107;34
57;57407;Lixheim;;527;133
57;57408;Lixing-lès-Rouhling;;789;187
57;57409;Lixing-lès-St-Avold;;672;106
57;57410;Lhor;;160;30
57;57411;Lommerange;;282;35
57;57412;Longeville-lès-Metz;;4134;1525
57;57413;Longeville-lès-St-Avold;;3690;150
57;57414;Lorquin;;1350;154
57;57415;Lorry-lès-Metz;;1365;224
57;57416;Lorry-Mardigny;;449;40
57;57417;Lostroff;;76;15
57;57418;Loudrefing;;312;14
57;57419;Loupershouse;;850;110
57;57421;Loutzviller;;149;46
57;57422;Louvigny;;680;43
57;57423;Lubécourt;;55;16
57;57424;Lucy;;193;26
57;57425;Luppy;;461;28
57;57426;Luttange;;682;53
57;57427;Lutzelbourg;;705;121
57;57428;Macheren;;2786;164
57;57430;Mainvillers;;238;36
57;57431;Maizeroy;;215;25
57;57432;Maizery;;80;25
57;57433;Maizières-lès-Metz;;8901;1009
57;57434;Maizières-lès-Vic;;401;15
57;57436;Malaucourt-sur-Seille;;112;16
57;57437;Malling;;512;116
57;57438;Malroy;;304;86
57;57439;Manderen;;376;42
57;57440;Manhoué;;134;33
57;57441;Manom;;2624;253
57;57442;Many;;196;24
57;57443;Marange-Silvange;;5674;372
57;57444;Marange-Zondrange;;279;34
57;57445;Marieulles;;554;68
57;57446;Marimont-lès-Bénestroff;;53;13
57;57447;Marly;;9511;881
57;57448;Marsal;;284;26
57;57449;Marsilly;;283;88
57;57451;Marthille;;178;17
57;57452;Maxe ;la;735;97
57;57453;Maxstadt;;264;33
57;57454;Mécleuves;;1073;83
57;57455;Mégange;;148;30
57;57456;Meisenthal;;793;125
57;57457;Menskirch;;133;30
57;57459;Merschweiller;;166;29
57;57460;Merten;;1598;306
57;57461;Métairies-St-Quirin;;251;26
57;57462;Metting;;306;59
57;57463;Metz;;119594;2852
57;57464;Metzeresche;;691;72
57;57465;Metzervisse;;1157;129
57;57466;Metzing;;557;86
57;57467;Mey;;165;86
57;57468;Mittelbronn;;556;72
57;57469;Mittersheim;;627;37
57;57470;Molring;;16;5
57;57471;Momerstroff;;203;33
57;57472;Moncheux;;95;13
57;57473;Moncourt;;89;13
57;57474;Mondelange;;5808;1417
57;57475;Mondorff;;399;104
57;57476;Monneren;;309;28
57;57477;Montbronn;;1698;113
57;57478;Montdidier;;79;41
57;57479;Montenach;;369;40
57;57480;Montigny-lès-Metz;;21983;3281
57;57481;Montois-la-Montagne;;2759;389
57;57482;Montoy-Flanville;;1043;165
57;57483;Morhange;;4460;290
57;57484;Morsbach;;2464;484
57;57485;Morville-lès-Vic;;99;12
57;57486;Morville-sur-Nied;;110;20
57;57487;Moulins-lès-Metz;;4827;692
57;57488;Moussey;;721;91
57;57489;Mouterhouse;;310;7
57;57490;Moyenvic;;324;22
57;57491;Moyeuvre-Grande;;9203;960
57;57492;Moyeuvre-Petite;;589;108
57;57493;Mulcey;;248;30
57;57494;Munster;;230;35
57;57495;Narbéfontaine;;117;33
57;57496;Nébing;;354;48
57;57497;Nelling;;235;32
57;57498;Neufchef;;2521;151
57;57499;Neufgrange;;1234;172
57;57500;Neufmoulins;;42;22
57;57501;Neufvillage;;43;70
57;57502;Neunkirchen-lès-Bouzonville;;249;66
57;57504;Niderhoff;;297;56
57;57505;Niderviller;;1072;100
57;57506;Niederstinzel;;253;20
57;57507;Niedervisse;;174;30
57;57508;Nilvange;;5583;1987
57;57509;Nitting;;515;58
57;57510;Noisseville;;1010;388
57;57511;Norroy-le-Veneur;;795;94
57;57512;Nouilly;;408;170
57;57513;Nousseviller-lès-Bitche;;141;29
57;57514;Nousseviller-St-Nabor;;916;149
57;57515;Novéant-sur-Moselle;;1781;138
57;57516;Oberdorff;;314;74
57;57517;Obergailbach;;264;29
57;57518;Oberstinzel;;244;48
57;57519;Obervisse;;119;27
57;57520;Obreck;;46;14
57;57521;OEting;;1920;437
57;57523;Ogy;;255;68
57;57524;Ommeray;;117;12
57;57525;Oriocourt;;66;15
57;57526;Ormersviller;;307;42
57;57527;Orny;;250;34
57;57528;Oron;;109;20
57;57529;Ottange;;2482;160
57;57530;Ottonville;;339;22
57;57531;Oudrenne;;663;33
57;57532;Pagny-lès-Goin;;108;21
57;57533;Pange;;857;100
57;57534;Peltre;;1487;178
57;57535;Petit-Réderching;;1525;139
57;57536;Petit-Tenquin;;212;43
57;57537;Petite-Rosselle;;6944;1375
57;57538;Pettoncourt;;255;52
57;57539;Pévange;;60;31
57;57540;Phalsbourg;;4189;319
57;57541;Philippsbourg;;504;21
57;57542;Piblange;;687;72
57;57543;Pierrevillers;;1365;234
57;57544;Plaine-de-Walsch;;482;97
57;57545;Plappeville;;2130;839
57;57546;Plesnois;;627;202
57;57547;Pommérieux;;426;99
57;57548;Pontoy;;436;43
57;57549;Pontpierre;;661;78
57;57550;Porcelette;;2322;173
57;57551;Postroff;;194;39
57;57552;Pouilly;;802;157
57;57553;Pournoy-la-Chétive;;520;203
57;57554;Pournoy-la-Grasse;;379;53
57;57555;Prévocourt;;88;13
57;57556;Puttelange-aux-Lacs;;2979;179
57;57557;Puttelange-lès-Thionville;;510;48
57;57558;Puttigny;;99;13
57;57559;Puzieux;;130;21
57;57560;Racrange;;570;80
57;57561;Rahling;;781;37
57;57562;Ranguevaux;;752;74
57;57563;Raville;;185;26
57;57564;Réchicourt-le-Château;;825;34
57;57565;Rédange;;904;164
57;57566;Réding;;2336;201
57;57567;Rémelfang;;153;46
57;57568;Rémelfing;;1310;500
57;57569;Rémeling;;269;42
57;57570;Rémering;;481;97
57;57571;Rémering-lès-Puttelange;;852;92
57;57572;Rémilly;;1779;94
57;57574;Basse-Rentgen;;289;28
57;57575;Retonfey;;1233;126
57;57576;Rettel;;634;92
57;57577;Reyersviller;;382;46
57;57578;Rezonville;;287;21
57;57579;Rhodes;;51;4
57;57580;Riche;;215;34
57;57581;Richeling;;317;75
57;57582;Richemont;;1769;209
57;57583;Richeval;;96;20
57;57584;Rimling;;464;35
57;57585;Ritzing;;153;25
57;57586;Rochonvillers;;165;29
57;57587;Rodalbe;;182;17
57;57588;Rodemack;;771;77
57;57589;Rohrbach-lès-Bitche;;2113;159
57;57590;Rolbing;;264;44
57;57591;Rombas;;10844;928
57;57592;Romelfing;;372;35
57;57593;Roncourt;;827;123
57;57594;Roppeviller;;125;9
57;57595;Rorbach-lès-Dieuze;;50;12
57;57596;Rosbruck;;1014;719
57;57597;Rosselange;;3242;606
57;57598;Rouhling;;1915;318
57;57599;Roupeldange;;387;154
57;57600;Roussy-le-Village;;934;75
57;57601;Rozérieulles;;916;139
57;57602;Rurange-lès-Thionville;;1560;176
57;57603;Russange;;1026;297
57;57604;Rustroff;;550;170
57;57605;Sailly-Achâtel;;210;26
57;57606;St-Avold;;16533;466
57;57607;Ste-Barbe;;525;38
57;57609;St-Epvre;;161;34
57;57610;St-François-Lacroix;;139;19
57;57611;St-Georges;;233;29
57;57612;St-Hubert;;173;11
57;57613;St-Jean-de-Bassel;;341;34
57;57614;St-Jean-Kourtzerode;;206;130
57;57615;St-Jean-Rohrbach;;897;74
57;57616;St-Julien-lès-Metz;;2971;653
57;57617;St-Jure;;210;20
57;57618;St-Louis;;696;75
57;57619;St-Louis-lès-Bitche;;641;142
57;57620;Ste-Marie-aux-Chênes;;3302;324
57;57621;St-Médard;;109;11
57;57622;St-Privat-la-Montagne;;1398;239
57;57623;St-Quirin;;904;17
57;57624;Ste-Ruffine;;466;656
57;57625;Salonnes;;157;12
57;57626;Sanry-lès-Vigy;;446;80
57;57627;Sanry-sur-Nied;;310;64
57;57628;Sarralbe;;4487;164
57;57629;Sarraltroff;;799;67
57;57630;Sarrebourg;;13311;812
57;57631;Sarreguemines;;23117;779
57;57633;Sarreinsming;;1166;167
57;57634;Saulny;;1126;115
57;57635;Schalbach;;300;24
57;57636;Schmittviller;;308;132
57;57637;Schneckenbusch;;278;131
57;57638;Schoeneck;;2375;585
57;57639;Schorbach;;649;49
57;57640;Schwerdorff;;384;41
57;57641;Schweyen;;306;27
57;57642;Scy-Chazelles;;2129;471
57;57643;Secourt;;160;22
57;57644;Seingbouse;;1717;213
57;57645;Semécourt;;835;363
57;57647;Serémange-Erzange;;4143;1105
57;57648;Servigny-lès-Raville;;347;24
57;57649;Servigny-lès-Ste-Barbe;;423;137
57;57650;Sierck-les-Bains;;1825;380
57;57651;Siersthal;;673;64
57;57652;Sillegny;;338;32
57;57653;Silly-en-Saulnois;;38;16
57;57654;Silly-sur-Nied;;718;158
57;57655;Solgne;;881;121
57;57656;Sorbey;;375;67
57;57657;Sotzeling;;34;9
57;57658;Soucht;;1255;117
57;57659;Spicheren;;3008;371
57;57660;Stiring-Wendel;;13743;3817
57;57661;Sturzelbronn;;178;5
57;57662;Suisse;;86;17
57;57663;Talange;;7755;2096
57;57664;Tarquimpol;;76;19
57;57665;Tenteling;;786;109
57;57666;Terville;;6281;1640
57;57667;Téterchen;;703;80
57;57668;Teting-sur-Nied;;1037;105
57;57669;Théding;;2059;253
57;57670;Thicourt;;152;28
57;57671;Thimonville;;164;22
57;57672;Thionville;;39712;796
57;57673;Thonville;;49;19
57;57674;Tincry;;126;15
57;57676;Tragny;;104;19
57;57677;Trémery;;816;108
57;57678;Tressange;;2012;215
57;57679;Tritteling;;440;73
57;57680;Troisfontaines;;1342;104
57;57681;Tromborn;;288;47
57;57682;Turquestein-Blancrupt;;22;1
57;57683;Uckange;;9189;1653
57;57684;Vahl-Ebersing;;510;81
57;57685;Vahl-lès-Bénestroff;;106;12
57;57686;Vahl-lès-Faulquemont;;236;38
57;57687;Vallerange;;219;33
57;57689;Valmestroff;;231;61
57;57690;Valmont;;3062;331
57;57691;Valmunster;;96;31
57;57692;Vannecourt;;83;9
57;57693;Vantoux;;725;296
57;57694;Vany;;260;84
57;57695;Varize;;452;33
57;57696;Varsberg;;879;212
57;57697;Vasperviller;;284;184
57;57698;Vatimont;;340;42
57;57700;Vaudreching;;530;113
57;57701;Vaux;;784;118
57;57702;Vaxy;;151;28
57;57703;Veckersviller;;222;46
57;57704;Veckring;;688;103
57;57705;Velving;;197;42
57;57706;Vergaville;;599;45
57;57707;Vernéville;;565;62
57;57708;Verny;;1434;368
57;57709;Vescheim;;197;109
57;57711;Vibersviller;;398;31
57;57712;Vic-sur-Seille;;1397;72
57;57713;Vieux-Lixheim;;197;31
57;57714;Haute-Vigneulles;;384;40
57;57715;Vigny;;284;49
57;57716;Vigy;;1172;69
57;57717;Viller;;224;31
57;57718;Villers-Stoncourt;;162;15
57;57719;Villers-sur-Nied;;53;12
57;57720;Villing;;432;88
57;57721;Vilsberg;;388;78
57;57722;Vionville;;129;13
57;57723;Virming;;307;29
57;57724;Vitry-sur-Orne;;2369;311
57;57725;Vittersbourg;;296;42
57;57726;Vittoncourt;;282;30
57;57727;Viviers;;131;18
57;57728;Voimhaut;;151;38
57;57730;Volmerange-lès-Boulay;;392;66
57;57731;Volmerange-les-Mines;;1755;136
57;57732;Volmunster;;810;54
57;57733;Volstroff;;1373;112
57;57734;Voyer;;379;85
57;57736;Vry;;359;24
57;57737;Vulmont;;21;7
57;57738;Waldhouse;;344;52
57;57739;Waldweistroff;;405;52
57;57740;Waldwisse;;605;52
57;57741;Walschbronn;;478;47
57;57742;Walscheid;;1624;42
57;57743;Waltembourg;;199;142
57;57745;Wiesviller;;920;104
57;57746;Willerwald;;1173;186
57;57747;Wintersbourg;;164;42
57;57748;Wittring;;840;104
57;57749;Voelfling-lès-Bouzonville;;203;70
57;57750;Woelfling-lès-Sarreguemines;;597;96
57;57751;Woippy;;14325;982
57;57752;Woustviller;;2875;262
57;57753;Wuisse;;71;5
57;57754;Xanrey;;114;15
57;57755;Xocourt;;40;8
57;57756;Xouaxange;;258;50
57;57757;Yutz;;13920;996
57;57759;Zarbeling;;49;13
57;57760;Zetting;;849;122
57;57761;Zilling;;252;70
57;57762;Zimming;;658;84
57;57763;Zommange;;37;6
57;57764;Zoufftgen;;597;36
57;57765;Diesen;;1180;216
57;57767;Stuckange;;642;145
58;58001;Achun;;174;7
58;58002;Alligny-Cosne;;809;24
58;58003;Alligny-en-Morvan;;679;14
58;58004;Alluy;;449;16
58;58005;Amazy;;244;18
58;58006;Anlezy;;335;16
58;58007;Annay;;279;11
58;58008;Anthien;;211;11
58;58009;Arbourse;;129;14
58;58010;Arleuf;;863;14
58;58011;Armes;;244;29
58;58012;Arquian;;589;18
58;58013;Arthel;;97;13
58;58014;Arzembouy;;85;7
58;58015;Asnan;;145;30
58;58016;Asnois;;143;25
58;58017;Aunay-en-Bazois;;315;7
58;58018;Authiou;;33;5
58;58019;Avrée;;93;7
58;58020;Avril-sur-Loire;;235;9
58;58021;Azy-le-Vif;;227;5
58;58022;Balleray;;192;12
58;58023;Bazoches;;223;15
58;58024;Bazolles;;260;9
58;58025;Béard;;155;20
58;58026;Beaulieu;;45;9
58;58027;Beaumont-la-Ferrière;;157;6
58;58028;Beaumont-Sardolles;;118;4
58;58029;Beuvron;;95;10
58;58030;Biches;;316;13
58;58031;Billy-Chevannes;;271;11
58;58032;Billy-sur-Oisy;;392;15
58;58033;Bitry;;305;17
58;58034;Blismes;;233;9
58;58035;Bona;;336;14
58;58036;Bouhy;;495;14
58;58037;Brassy;;569;11
58;58038;Breugnon;;168;13
58;58039;Brèves;;286;17
58;58040;Brinay;;138;9
58;58041;Brinon-sur-Beuvron;;259;32
58;58042;Bulcy;;168;20
58;58043;Bussy-la-Pesle;;38;7
58;58044;Celle-sur-Loire ;la;859;41
58;58045;Celle-sur-Nièvre ;la;173;13
58;58046;Cercy-la-Tour;;2258;50
58;58047;Cervon;;629;12
58;58048;Cessy-les-Bois;;113;6
58;58049;Chalaux;;94;9
58;58050;Challement;;66;7
58;58051;Challuy;;1256;66
58;58052;Champallement;;45;6
58;58053;Champlemy;;345;9
58;58054;Champlin;;50;6
58;58055;Champvert;;892;19
58;58056;Champvoux;;308;29
58;58057;Chantenay-St-Imbert;;1201;29
58;58058;Chapelle-St-André ;la;371;14
58;58059;Charité-sur-Loire ;la;5686;360
58;58060;Charrin;;688;26
58;58061;Chasnay;;142;12
58;58062;Château-Chinon-Ville;;2502;585
58;58063;Château-Chinon-Campagne;;710;25
58;58064;Châteauneuf-Val-de-Bargis;;518;11
58;58065;Châtillon-en-Bazois;;1161;60
58;58066;Châtin;;150;12
58;58067;Chaulgnes;;1286;51
58;58068;Chaumard;;238;15
58;58069;Chaumot;;170;22
58;58070;Chazeuil;;39;8
58;58071;Chevannes-Changy;;166;9
58;58072;Chevenon;;715;22
58;58073;Chevroches;;116;36
58;58074;Chiddes;;404;16
58;58075;Chitry-les-Mines;;248;40
58;58076;Chougny;;82;6
58;58077;Ciez;;359;13
58;58078;Cizely;;70;10
58;58079;Clamecy;;5284;175
58;58080;Collancelle ;la;209;10
58;58081;Colméry;;254;11
58;58082;Corancy;;404;13
58;58083;Corbigny;;1802;90
58;58084;Corvol-d'Embernard;;101;10
58;58085;Corvol-l'Orgueilleux;;776;26
58;58086;Cosne-Cours-sur-Loire;;12123;227
58;58087;Cossaye;;934;18
58;58088;Coulanges-lès-Nevers;;3544;328
58;58089;Couloutre;;227;11
58;58090;Courcelles;;254;27
58;58092;Crux-la-Ville;;413;9
58;58093;Cuncy-lès-Varzy;;141;9
58;58094;Dampierre-sous-Bouhy;;484;18
58;58095;Decize;;6876;143
58;58096;Devay;;455;38
58;58097;Diennes-Aubigny;;128;3
58;58098;Dirol;;146;15
58;58099;Dommartin;;205;15
58;58100;Dompierre-sur-Héry;;61;10
58;58101;Dompierre-sur-Nièvre;;173;9
58;58102;Donzy;;1719;27
58;58103;Dornecy;;554;32
58;58104;Dornes;;1257;32
58;58105;Druy-Parigny;;324;13
58;58106;Dun-les-Places;;471;10
58;58107;Dun-sur-Grandry;;152;13
58;58108;Empury;;87;7
58;58109;Entrains-sur-Nohain;;1052;18
58;58110;Epiry;;195;16
58;58111;Fâchin;;119;9
58;58112;Fermeté ;la;563;16
58;58113;Fertrève;;111;5
58;58114;Fléty;;183;9
58;58115;Fleury-sur-Loire;;250;13
58;58116;Flez-Cuzy;;116;20
58;58117;Fourchambault;;5037;1107
58;58118;Fours;;734;29
58;58119;Frasnay-Reugny;;86;6
58;58120;Gâcogne;;256;10
58;58121;Garchizy;;3939;240
58;58122;Garchy;;388;18
58;58123;Germenay;;152;12
58;58124;Germigny-sur-Loire;;598;32
58;58125;Gien-sur-Cure;;100;9
58;58126;Gimouille;;506;35
58;58127;Giry;;197;8
58;58128;Glux-en-Glenne;;114;5
58;58129;Gouloux;;215;10
58;58130;Grenois;;104;7
58;58131;Guérigny;;2414;331
58;58132;Guipy;;246;13
58;58133;Héry;;63;8
58;58134;Imphy;;4478;269
58;58135;Isenay;;108;5
58;58136;Jailly;;78;7
58;58137;Lamenay-sur-Loire;;76;7
58;58138;Langeron;;316;16
58;58139;Lanty;;117;10
58;58140;Larochemillay;;337;8
58;58141;Lavault-de-Frétoy;;71;5
58;58142;Limanton;;318;7
58;58143;Limon;;146;18
58;58144;Livry;;589;21
58;58145;Lormes;;1464;28
58;58146;Lucenay-lès-Aix;;1139;21
58;58147;Lurcy-le-Bourg;;334;15
58;58148;Luthenay-Uxeloup;;524;14
58;58149;Luzy;;2422;58
58;58150;Lys;;114;11
58;58151;Machine ;la;4192;234
58;58152;Magny-Cours;;1483;47
58;58153;Magny-Lormes;;86;10
58;58154;Maison-Dieu ;la;133;10
58;58155;Marche ;la;511;47
58;58156;Marcy;;124;9
58;58157;Marigny-l'Eglise;;347;9
58;58158;Mars-sur-Allier;;260;12
58;58159;Marigny-sur-Yonne;;193;17
58;58160;Marzy;;3032;124
58;58161;Maux;;167;7
58;58162;Menestreau;;112;6
58;58163;Menou;;201;12
58;58164;Mesves-sur-Loire;;495;27
58;58165;Metz-le-Comte;;168;12
58;58166;Mhère;;310;12
58;58167;Michaugues;;66;15
58;58168;Millay;;557;15
58;58169;Moissy-Moulinot;;21;7
58;58170;Monceaux-le-Comte;;158;48
58;58171;Montapas;;305;13
58;58172;Montambert;;155;6
58;58173;Montaron;;216;6
58;58174;Montenoison;;125;7
58;58175;Mont-et-Marré;;181;10
58;58176;Montigny-aux-Amognes;;498;20
58;58177;Montigny-en-Morvan;;339;17
58;58178;Montigny-sur-Canne;;180;6
58;58179;Montreuillon;;307;9
58;58180;Montsauche-les-Settons;;714;16
58;58181;Moraches;;119;8
58;58182;Moulins-Engilbert;;1711;42
58;58183;Mouron-sur-Yonne;;123;11
58;58184;Moussy;;99;8
58;58185;Moux-en-Morvan;;744;18
58;58186;Murlin;;94;6
58;58187;Myennes;;536;72
58;58188;Nannay;;108;9
58;58189;Narcy;;539;18
58;58190;Neuffontaines;;128;9
58;58191;Neuilly;;122;9
58;58192;Neuville-lès-Decize;;237;9
58;58193;Neuvy-sur-Loire;;1333;63
58;58194;Nevers;;41968;2422
58;58195;Nocle-Maulaix ;la;376;12
58;58196;Nolay;;339;8
58;58197;Nuars;;113;7
58;58198;Oisy;;320;18
58;58199;Onlay;;199;10
58;58200;Ouagne;;207;18
58;58201;Oudan;;107;5
58;58202;Ougny;;42;5
58;58203;Oulon;;84;8
58;58204;Ourouër;;324;15
58;58205;Ouroux-en-Morvan;;838;14
58;58206;Parigny-la-Rose;;52;6
